"variable","med","lwr","upr","Sex","State_code_stan","Year","Age_bin_idx","Age"
"Rg[1,14,7,1]",0.143843,0.1253502,0.1651037,"F",14,2020,2,"1-4"
"Rg[2,14,7,1]",0.143843,0.1253502,0.1651037,"M",14,2020,2,"1-4"
"Rg[1,15,7,1]",0.2079125,0.175037825,0.247139025,"F",15,2020,2,"1-4"
"Rg[2,15,7,1]",0.2079125,0.175037825,0.247139025,"M",15,2020,2,"1-4"
"Rg[1,16,7,1]",0.002508335,0.00216721875,0.002901668,"F",16,2020,2,"1-4"
"Rg[2,16,7,1]",0.002508335,0.00216721875,0.002901668,"M",16,2020,2,"1-4"
"Rg[1,17,7,1]",0.123382,0.113547525,0.1333571,"F",17,2020,2,"1-4"
"Rg[2,17,7,1]",0.123382,0.113547525,0.1333571,"M",17,2020,2,"1-4"
"Rg[1,18,7,1]",0.0814645,0.07088395,0.0934180875,"F",18,2020,2,"1-4"
"Rg[2,18,7,1]",0.0814645,0.07088395,0.0934180875,"M",18,2020,2,"1-4"
"Rg[1,19,7,1]",0.199202,0.169495725,0.2311086,"F",19,2020,2,"1-4"
"Rg[2,19,7,1]",0.199202,0.169495725,0.2311086,"M",19,2020,2,"1-4"
"Rg[1,20,7,1]",0.337986,0.290359825,0.39394185,"F",20,2020,2,"1-4"
"Rg[2,20,7,1]",0.337986,0.290359825,0.39394185,"M",20,2020,2,"1-4"
"Rg[1,21,7,1]",0.00131703,0.001093523,0.0015915655,"F",21,2020,2,"1-4"
"Rg[2,21,7,1]",0.00131703,0.001093523,0.0015915655,"M",21,2020,2,"1-4"
"Rg[1,22,7,1]",0.0222767,0.0190686375,0.02576618,"F",22,2020,2,"1-4"
"Rg[2,22,7,1]",0.0222767,0.0190686375,0.02576618,"M",22,2020,2,"1-4"
"Rg[1,23,7,1]",0.262104,0.22799155,0.299303525,"F",23,2020,2,"1-4"
"Rg[2,23,7,1]",0.262104,0.22799155,0.299303525,"M",23,2020,2,"1-4"
"Rg[1,24,7,1]",0.00341784,0.0028492125,0.00407116075,"F",24,2020,2,"1-4"
"Rg[2,24,7,1]",0.00341784,0.0028492125,0.00407116075,"M",24,2020,2,"1-4"
"Rg[1,25,7,1]",0.00431383,0.003862684,0.0048365145,"F",25,2020,2,"1-4"
"Rg[2,25,7,1]",0.00431383,0.003862684,0.0048365145,"M",25,2020,2,"1-4"
"Rg[1,26,7,1]",0.2351745,0.19367585,0.282448925,"F",26,2020,2,"1-4"
"Rg[2,26,7,1]",0.2351745,0.19367585,0.282448925,"M",26,2020,2,"1-4"
"Rg[1,27,7,1]",0.112462,0.097740395,0.1308372,"F",27,2020,2,"1-4"
"Rg[2,27,7,1]",0.112462,0.097740395,0.1308372,"M",27,2020,2,"1-4"
"Rg[1,1,8,1]",0.0414472,0.034598125,0.0514694275,"F",1,2021,2,"1-4"
"Rg[2,1,8,1]",0.0414472,0.034598125,0.0514694275,"M",1,2021,2,"1-4"
"Rg[1,2,8,1]",0.0457854,0.0386283125,0.05447621,"F",2,2021,2,"1-4"
"Rg[2,2,8,1]",0.0457854,0.0386283125,0.05447621,"M",2,2021,2,"1-4"
"Rg[1,3,8,1]",0.03643165,0.03056395,0.04349506,"F",3,2021,2,"1-4"
"Rg[2,3,8,1]",0.03643165,0.03056395,0.04349506,"M",3,2021,2,"1-4"
"Rg[1,4,8,1]",0.00463383,0.00373095775,0.00588976425,"F",4,2021,2,"1-4"
"Rg[2,4,8,1]",0.00463383,0.00373095775,0.00588976425,"M",4,2021,2,"1-4"
"Rg[1,5,8,1]",0.143103,0.119474025,0.172210225,"F",5,2021,2,"1-4"
"Rg[2,5,8,1]",0.143103,0.119474025,0.172210225,"M",5,2021,2,"1-4"
"Rg[1,6,8,1]",0.153903,0.14059045,0.167629625,"F",6,2021,2,"1-4"
"Rg[2,6,8,1]",0.153903,0.14059045,0.167629625,"M",6,2021,2,"1-4"
"Rg[1,7,8,1]",0.0005075525,0.00034057765,0.000744828825,"F",7,2021,2,"1-4"
"Rg[2,7,8,1]",0.0005075525,0.00034057765,0.000744828825,"M",7,2021,2,"1-4"
"Rg[1,8,8,1]",0.152644,0.12226865,0.1882771,"F",8,2021,2,"1-4"
"Rg[2,8,8,1]",0.152644,0.12226865,0.1882771,"M",8,2021,2,"1-4"
"Rg[1,9,8,1]",0.00280861,0.00213673075,0.00385324325,"F",9,2021,2,"1-4"
"Rg[2,9,8,1]",0.00280861,0.00213673075,0.00385324325,"M",9,2021,2,"1-4"
"Rg[1,10,8,1]",0.006792445,0.0059310535,0.007892338,"F",10,2021,2,"1-4"
"Rg[2,10,8,1]",0.006792445,0.0059310535,0.007892338,"M",10,2021,2,"1-4"
"Rg[1,11,8,1]",0.0496471,0.04302053,0.057331545,"F",11,2021,2,"1-4"
"Rg[2,11,8,1]",0.0496471,0.04302053,0.057331545,"M",11,2021,2,"1-4"
"Rg[1,12,8,1]",0.01355625,0.0116563425,0.0158501775,"F",12,2021,2,"1-4"
"Rg[2,12,8,1]",0.01355625,0.0116563425,0.0158501775,"M",12,2021,2,"1-4"
"Rg[1,13,8,1]",0.03305695,0.02938257,0.0375951325,"F",13,2021,2,"1-4"
"Rg[2,13,8,1]",0.03305695,0.02938257,0.0375951325,"M",13,2021,2,"1-4"
"Rg[1,14,8,1]",0.091022,0.0783615275,0.105430675,"F",14,2021,2,"1-4"
"Rg[2,14,8,1]",0.091022,0.0783615275,0.105430675,"M",14,2021,2,"1-4"
"Rg[1,15,8,1]",0.221476,0.1744075,0.296929275,"F",15,2021,2,"1-4"
"Rg[2,15,8,1]",0.221476,0.1744075,0.296929275,"M",15,2021,2,"1-4"
"Rg[1,16,8,1]",0.00162573,0.00136896425,0.00197676475,"F",16,2021,2,"1-4"
"Rg[2,16,8,1]",0.00162573,0.00136896425,0.00197676475,"M",16,2021,2,"1-4"
"Rg[1,17,8,1]",0.0900833,0.075746525,0.110628525,"F",17,2021,2,"1-4"
"Rg[2,17,8,1]",0.0900833,0.075746525,0.110628525,"M",17,2021,2,"1-4"
"Rg[1,18,8,1]",0.0419387,0.03644932,0.0485271775,"F",18,2021,2,"1-4"
"Rg[2,18,8,1]",0.0419387,0.03644932,0.0485271775,"M",18,2021,2,"1-4"
"Rg[1,19,8,1]",0.1330985,0.10957475,0.15750235,"F",19,2021,2,"1-4"
"Rg[2,19,8,1]",0.1330985,0.10957475,0.15750235,"M",19,2021,2,"1-4"
"Rg[1,20,8,1]",0.2836695,0.238040725,0.340932,"F",20,2021,2,"1-4"
"Rg[2,20,8,1]",0.2836695,0.238040725,0.340932,"M",20,2021,2,"1-4"
"Rg[1,21,8,1]",0.001579505,0.0012317425,0.00211731625,"F",21,2021,2,"1-4"
"Rg[2,21,8,1]",0.001579505,0.0012317425,0.00211731625,"M",21,2021,2,"1-4"
"Rg[1,22,8,1]",0.01774245,0.01497208,0.020917605,"F",22,2021,2,"1-4"
"Rg[2,22,8,1]",0.01774245,0.01497208,0.020917605,"M",22,2021,2,"1-4"
"Rg[1,23,8,1]",0.14479,0.126005075,0.166172525,"F",23,2021,2,"1-4"
"Rg[2,23,8,1]",0.14479,0.126005075,0.166172525,"M",23,2021,2,"1-4"
"Rg[1,24,8,1]",0.002758085,0.0023073005,0.00328198775,"F",24,2021,2,"1-4"
"Rg[2,24,8,1]",0.002758085,0.0023073005,0.00328198775,"M",24,2021,2,"1-4"
"Rg[1,25,8,1]",0.0156472,0.0118388875,0.021244625,"F",25,2021,2,"1-4"
"Rg[2,25,8,1]",0.0156472,0.0118388875,0.021244625,"M",25,2021,2,"1-4"
"Rg[1,26,8,1]",0.29355,0.243129325,0.348782975,"F",26,2021,2,"1-4"
"Rg[2,26,8,1]",0.29355,0.243129325,0.348782975,"M",26,2021,2,"1-4"
"Rg[1,27,8,1]",0.054377,0.0467719125,0.064636925,"F",27,2021,2,"1-4"
"Rg[2,27,8,1]",0.054377,0.0467719125,0.064636925,"M",27,2021,2,"1-4"
"Rg[1,1,9,1]",0.03326565,0.0272269225,0.042434995,"F",1,2022,2,"1-4"
"Rg[2,1,9,1]",0.03326565,0.0272269225,0.042434995,"M",1,2022,2,"1-4"
"Rg[1,2,9,1]",0.0526749,0.0453099725,0.0622777875,"F",2,2022,2,"1-4"
"Rg[2,2,9,1]",0.0526749,0.0453099725,0.0622777875,"M",2,2022,2,"1-4"
"Rg[1,3,9,1]",0.0203047,0.0164908625,0.0249357925,"F",3,2022,2,"1-4"
"Rg[2,3,9,1]",0.0203047,0.0164908625,0.0249357925,"M",3,2022,2,"1-4"
"Rg[1,4,9,1]",0.00476854,0.00382805625,0.00606581225,"F",4,2022,2,"1-4"
"Rg[2,4,9,1]",0.00476854,0.00382805625,0.00606581225,"M",4,2022,2,"1-4"
"Rg[1,5,9,1]",0.1298435,0.10988965,0.15233065,"F",5,2022,2,"1-4"
"Rg[2,5,9,1]",0.1298435,0.10988965,0.15233065,"M",5,2022,2,"1-4"
"Rg[1,6,9,1]",0.2290075,0.193234975,0.27250355,"F",6,2022,2,"1-4"
"Rg[2,6,9,1]",0.2290075,0.193234975,0.27250355,"M",6,2022,2,"1-4"
"Rg[1,7,9,1]",0.001483835,0.0011457125,0.00193398225,"F",7,2022,2,"1-4"
"Rg[2,7,9,1]",0.001483835,0.0011457125,0.00193398225,"M",7,2022,2,"1-4"
"Rg[1,8,9,1]",0.11637,0.0929659075,0.142825425,"F",8,2022,2,"1-4"
"Rg[2,8,9,1]",0.11637,0.0929659075,0.142825425,"M",8,2022,2,"1-4"
"Rg[1,9,9,1]",0.0145381,0.011925195,0.01787034,"F",9,2022,2,"1-4"
"Rg[2,9,9,1]",0.0145381,0.011925195,0.01787034,"M",9,2022,2,"1-4"
"Rg[1,10,9,1]",0.007009045,0.005980399,0.0082429025,"F",10,2022,2,"1-4"
"Rg[2,10,9,1]",0.007009045,0.005980399,0.0082429025,"M",10,2022,2,"1-4"
"Rg[1,11,9,1]",0.0233965,0.02029555,0.027177,"F",11,2022,2,"1-4"
"Rg[2,11,9,1]",0.0233965,0.02029555,0.027177,"M",11,2022,2,"1-4"
"Rg[1,12,9,1]",0.01244045,0.0108301175,0.0142533875,"F",12,2022,2,"1-4"
"Rg[2,12,9,1]",0.01244045,0.0108301175,0.0142533875,"M",12,2022,2,"1-4"
"Rg[1,13,9,1]",0.0276854,0.024414445,0.03145579,"F",13,2022,2,"1-4"
"Rg[2,13,9,1]",0.0276854,0.024414445,0.03145579,"M",13,2022,2,"1-4"
"Rg[1,14,9,1]",0.0475496,0.0404611675,0.0553159375,"F",14,2022,2,"1-4"
"Rg[2,14,9,1]",0.0475496,0.0404611675,0.0553159375,"M",14,2022,2,"1-4"
"Rg[1,15,9,1]",0.330229,0.269003925,0.426529375,"F",15,2022,2,"1-4"
"Rg[2,15,9,1]",0.330229,0.269003925,0.426529375,"M",15,2022,2,"1-4"
"Rg[1,16,9,1]",0.001225665,0.001003392,0.00153387175,"F",16,2022,2,"1-4"
"Rg[2,16,9,1]",0.001225665,0.001003392,0.00153387175,"M",16,2022,2,"1-4"
"Rg[1,17,9,1]",0.119783,0.102279875,0.142290275,"F",17,2022,2,"1-4"
"Rg[2,17,9,1]",0.119783,0.102279875,0.142290275,"M",17,2022,2,"1-4"
"Rg[1,18,9,1]",0.0410555,0.034746305,0.0490965225,"F",18,2022,2,"1-4"
"Rg[2,18,9,1]",0.0410555,0.034746305,0.0490965225,"M",18,2022,2,"1-4"
"Rg[1,19,9,1]",0.08595975,0.070682505,0.10241085,"F",19,2022,2,"1-4"
"Rg[2,19,9,1]",0.08595975,0.070682505,0.10241085,"M",19,2022,2,"1-4"
"Rg[1,20,9,1]",0.276803,0.23650445,0.32457965,"F",20,2022,2,"1-4"
"Rg[2,20,9,1]",0.276803,0.23650445,0.32457965,"M",20,2022,2,"1-4"
"Rg[1,21,9,1]",0.00159772,0.00125133725,0.0021151325,"F",21,2022,2,"1-4"
"Rg[2,21,9,1]",0.00159772,0.00125133725,0.0021151325,"M",21,2022,2,"1-4"
"Rg[1,22,9,1]",0.0133806,0.0113483225,0.0158923,"F",22,2022,2,"1-4"
"Rg[2,22,9,1]",0.0133806,0.0113483225,0.0158923,"M",22,2022,2,"1-4"
"Rg[1,23,9,1]",0.0283673,0.02232596,0.0368980425,"F",23,2022,2,"1-4"
"Rg[2,23,9,1]",0.0283673,0.02232596,0.0368980425,"M",23,2022,2,"1-4"
"Rg[1,24,9,1]",0.001924585,0.001609094,0.00230018225,"F",24,2022,2,"1-4"
"Rg[2,24,9,1]",0.001924585,0.001609094,0.00230018225,"M",24,2022,2,"1-4"
"Rg[1,25,9,1]",0.01536365,0.0114887275,0.0210577425,"F",25,2022,2,"1-4"
"Rg[2,25,9,1]",0.01536365,0.0114887275,0.0210577425,"M",25,2022,2,"1-4"
"Rg[1,26,9,1]",0.3406055,0.29053095,0.394393325,"F",26,2022,2,"1-4"
"Rg[2,26,9,1]",0.3406055,0.29053095,0.394393325,"M",26,2022,2,"1-4"
"Rg[1,27,9,1]",0.0902354,0.0726613125,0.110935275,"F",27,2022,2,"1-4"
"Rg[2,27,9,1]",0.0902354,0.0726613125,0.110935275,"M",27,2022,2,"1-4"
"Rg[1,1,10,1]",0.0227701,0.0181660975,0.02961087,"F",1,2023,2,"1-4"
"Rg[2,1,10,1]",0.0227701,0.0181660975,0.02961087,"M",1,2023,2,"1-4"
"Rg[1,2,10,1]",0.04015725,0.0343922325,0.04840175,"F",2,2023,2,"1-4"
"Rg[2,2,10,1]",0.04015725,0.0343922325,0.04840175,"M",2,2023,2,"1-4"
"Rg[1,3,10,1]",0.01353225,0.0107180375,0.017094405,"F",3,2023,2,"1-4"
"Rg[2,3,10,1]",0.01353225,0.0107180375,0.017094405,"M",3,2023,2,"1-4"
"Rg[1,4,10,1]",0.005648825,0.00468235075,0.0068221435,"F",4,2023,2,"1-4"
"Rg[2,4,10,1]",0.005648825,0.00468235075,0.0068221435,"M",4,2023,2,"1-4"
"Rg[1,5,10,1]",0.1110875,0.0960149625,0.12727775,"F",5,2023,2,"1-4"
"Rg[2,5,10,1]",0.1110875,0.0960149625,0.12727775,"M",5,2023,2,"1-4"
"Rg[1,6,10,1]",0.224624,0.186751975,0.269578375,"F",6,2023,2,"1-4"
"Rg[2,6,10,1]",0.224624,0.186751975,0.269578375,"M",6,2023,2,"1-4"
"Rg[1,7,10,1]",0.00419751,0.0034033875,0.00525662375,"F",7,2023,2,"1-4"
"Rg[2,7,10,1]",0.00419751,0.0034033875,0.00525662375,"M",7,2023,2,"1-4"
"Rg[1,8,10,1]",0.0910443,0.0749475725,0.109036125,"F",8,2023,2,"1-4"
"Rg[2,8,10,1]",0.0910443,0.0749475725,0.109036125,"M",8,2023,2,"1-4"
"Rg[1,9,10,1]",0.0209437,0.017281105,0.024925665,"F",9,2023,2,"1-4"
"Rg[2,9,10,1]",0.0209437,0.017281105,0.024925665,"M",9,2023,2,"1-4"
"Rg[1,10,10,1]",0.0120798,0.0099935065,0.014693135,"F",10,2023,2,"1-4"
"Rg[2,10,10,1]",0.0120798,0.0099935065,0.014693135,"M",10,2023,2,"1-4"
"Rg[1,11,10,1]",0.008147055,0.00702177825,0.009547169,"F",11,2023,2,"1-4"
"Rg[2,11,10,1]",0.008147055,0.00702177825,0.009547169,"M",11,2023,2,"1-4"
"Rg[1,12,10,1]",0.0338263,0.0278205625,0.04086841,"F",12,2023,2,"1-4"
"Rg[2,12,10,1]",0.0338263,0.0278205625,0.04086841,"M",12,2023,2,"1-4"
"Rg[1,13,10,1]",0.0732867,0.060925345,0.087544425,"F",13,2023,2,"1-4"
"Rg[2,13,10,1]",0.0732867,0.060925345,0.087544425,"M",13,2023,2,"1-4"
"Rg[1,14,10,1]",0.0128923,0.0107718475,0.0154201225,"F",14,2023,2,"1-4"
"Rg[2,14,10,1]",0.0128923,0.0107718475,0.0154201225,"M",14,2023,2,"1-4"
"Rg[1,15,10,1]",0.292021,0.234572075,0.37842535,"F",15,2023,2,"1-4"
"Rg[2,15,10,1]",0.292021,0.234572075,0.37842535,"M",15,2023,2,"1-4"
"Rg[1,16,10,1]",0.0038555,0.00317688975,0.004742527,"F",16,2023,2,"1-4"
"Rg[2,16,10,1]",0.0038555,0.00317688975,0.004742527,"M",16,2023,2,"1-4"
"Rg[1,17,10,1]",0.09816245,0.083477725,0.1168665,"F",17,2023,2,"1-4"
"Rg[2,17,10,1]",0.09816245,0.083477725,0.1168665,"M",17,2023,2,"1-4"
"Rg[1,18,10,1]",0.05567925,0.04672474,0.0661154325,"F",18,2023,2,"1-4"
"Rg[2,18,10,1]",0.05567925,0.04672474,0.0661154325,"M",18,2023,2,"1-4"
"Rg[1,19,10,1]",0.04173185,0.03409394,0.049937505,"F",19,2023,2,"1-4"
"Rg[2,19,10,1]",0.04173185,0.03409394,0.049937505,"M",19,2023,2,"1-4"
"Rg[1,20,10,1]",0.2118315,0.179654825,0.249924775,"F",20,2023,2,"1-4"
"Rg[2,20,10,1]",0.2118315,0.179654825,0.249924775,"M",20,2023,2,"1-4"
"Rg[1,21,10,1]",0.001423955,0.00115082775,0.00183545825,"F",21,2023,2,"1-4"
"Rg[2,21,10,1]",0.001423955,0.00115082775,0.00183545825,"M",21,2023,2,"1-4"
"Rg[1,22,10,1]",0.00941776,0.0080314545,0.011165,"F",22,2023,2,"1-4"
"Rg[2,22,10,1]",0.00941776,0.0080314545,0.011165,"M",22,2023,2,"1-4"
"Rg[1,23,10,1]",0.0227203,0.01799917,0.0291932275,"F",23,2023,2,"1-4"
"Rg[2,23,10,1]",0.0227203,0.01799917,0.0291932275,"M",23,2023,2,"1-4"
"Rg[1,24,10,1]",0.00152009,0.00127954975,0.00179050275,"F",24,2023,2,"1-4"
"Rg[2,24,10,1]",0.00152009,0.00127954975,0.00179050275,"M",24,2023,2,"1-4"
"Rg[1,25,10,1]",0.01312815,0.0102027225,0.017337225,"F",25,2023,2,"1-4"
"Rg[2,25,10,1]",0.01312815,0.0102027225,0.017337225,"M",25,2023,2,"1-4"
"Rg[1,26,10,1]",0.3095175,0.266202975,0.35770805,"F",26,2023,2,"1-4"
"Rg[2,26,10,1]",0.3095175,0.266202975,0.35770805,"M",26,2023,2,"1-4"
"Rg[1,27,10,1]",0.1545285,0.126585075,0.1855281,"F",27,2023,2,"1-4"
"Rg[2,27,10,1]",0.1545285,0.126585075,0.1855281,"M",27,2023,2,"1-4"
"Rg[1,1,11,1]",0.0246951,0.0205234225,0.0301086425,"F",1,2024,2,"1-4"
"Rg[2,1,11,1]",0.0246951,0.0205234225,0.0301086425,"M",1,2024,2,"1-4"
"Rg[1,2,11,1]",0.0273147,0.0228279125,0.0334956625,"F",2,2024,2,"1-4"
"Rg[2,2,11,1]",0.0273147,0.0228279125,0.0334956625,"M",2,2024,2,"1-4"
"Rg[1,3,11,1]",0.02653485,0.0213986225,0.032694775,"F",3,2024,2,"1-4"
"Rg[2,3,11,1]",0.02653485,0.0213986225,0.032694775,"M",3,2024,2,"1-4"
"Rg[1,4,11,1]",0.004431395,0.0036753835,0.00534848025,"F",4,2024,2,"1-4"
"Rg[2,4,11,1]",0.004431395,0.0036753835,0.00534848025,"M",4,2024,2,"1-4"
"Rg[1,5,11,1]",0.0841654,0.0724437075,0.09659178,"F",5,2024,2,"1-4"
"Rg[2,5,11,1]",0.0841654,0.0724437075,0.09659178,"M",5,2024,2,"1-4"
"Rg[1,6,11,1]",0.1712685,0.141471025,0.206557175,"F",6,2024,2,"1-4"
"Rg[2,6,11,1]",0.1712685,0.141471025,0.206557175,"M",6,2024,2,"1-4"
"Rg[1,7,11,1]",0.003975575,0.003184975,0.00495891625,"F",7,2024,2,"1-4"
"Rg[2,7,11,1]",0.003975575,0.003184975,0.00495891625,"M",7,2024,2,"1-4"
"Rg[1,8,11,1]",0.102261,0.0859111875,0.121404825,"F",8,2024,2,"1-4"
"Rg[2,8,11,1]",0.102261,0.0859111875,0.121404825,"M",8,2024,2,"1-4"
"Rg[1,9,11,1]",0.0465747,0.0384138325,0.0565862225,"F",9,2024,2,"1-4"
"Rg[2,9,11,1]",0.0465747,0.0384138325,0.0565862225,"M",9,2024,2,"1-4"
"Rg[1,10,11,1]",0.0120186,0.0098347045,0.014710055,"F",10,2024,2,"1-4"
"Rg[2,10,11,1]",0.0120186,0.0098347045,0.014710055,"M",10,2024,2,"1-4"
"Rg[1,11,11,1]",0.07674425,0.0607359525,0.0974322225,"F",11,2024,2,"1-4"
"Rg[2,11,11,1]",0.07674425,0.0607359525,0.0974322225,"M",11,2024,2,"1-4"
"Rg[1,12,11,1]",0.0463126,0.03830886,0.05571016,"F",12,2024,2,"1-4"
"Rg[2,12,11,1]",0.0463126,0.03830886,0.05571016,"M",12,2024,2,"1-4"
"Rg[1,13,11,1]",0.144366,0.1192686,0.17598015,"F",13,2024,2,"1-4"
"Rg[2,13,11,1]",0.144366,0.1192686,0.17598015,"M",13,2024,2,"1-4"
"Rg[1,14,11,1]",0.004036365,0.00339829875,0.00476530625,"F",14,2024,2,"1-4"
"Rg[2,14,11,1]",0.004036365,0.00339829875,0.00476530625,"M",14,2024,2,"1-4"
"Rg[1,15,11,1]",0.225594,0.18024635,0.293551025,"F",15,2024,2,"1-4"
"Rg[2,15,11,1]",0.225594,0.18024635,0.293551025,"M",15,2024,2,"1-4"
"Rg[1,16,11,1]",0.003976385,0.003266768,0.004937757,"F",16,2024,2,"1-4"
"Rg[2,16,11,1]",0.003976385,0.003266768,0.004937757,"M",16,2024,2,"1-4"
"Rg[1,17,11,1]",0.06861745,0.0581630625,0.082285655,"F",17,2024,2,"1-4"
"Rg[2,17,11,1]",0.06861745,0.0581630625,0.082285655,"M",17,2024,2,"1-4"
"Rg[1,18,11,1]",0.04823615,0.040177015,0.0578263825,"F",18,2024,2,"1-4"
"Rg[2,18,11,1]",0.04823615,0.040177015,0.0578263825,"M",18,2024,2,"1-4"
"Rg[1,19,11,1]",0.00953498,0.00808689875,0.011228925,"F",19,2024,2,"1-4"
"Rg[2,19,11,1]",0.00953498,0.00808689875,0.011228925,"M",19,2024,2,"1-4"
"Rg[1,20,11,1]",0.138785,0.117227925,0.16696955,"F",20,2024,2,"1-4"
"Rg[2,20,11,1]",0.138785,0.117227925,0.16696955,"M",20,2024,2,"1-4"
"Rg[1,21,11,1]",0.001131525,0.0009143294,0.00141007125,"F",21,2024,2,"1-4"
"Rg[2,21,11,1]",0.001131525,0.0009143294,0.00141007125,"M",21,2024,2,"1-4"
"Rg[1,22,11,1]",0.008351885,0.00705258475,0.0100415375,"F",22,2024,2,"1-4"
"Rg[2,22,11,1]",0.008351885,0.00705258475,0.0100415375,"M",22,2024,2,"1-4"
"Rg[1,23,11,1]",0.01567085,0.0123878525,0.0203214025,"F",23,2024,2,"1-4"
"Rg[2,23,11,1]",0.01567085,0.0123878525,0.0203214025,"M",23,2024,2,"1-4"
"Rg[1,24,11,1]",0.00120062,0.00099527835,0.00146200725,"F",24,2024,2,"1-4"
"Rg[2,24,11,1]",0.00120062,0.00099527835,0.00146200725,"M",24,2024,2,"1-4"
"Rg[1,25,11,1]",0.01379685,0.011379795,0.016776055,"F",25,2024,2,"1-4"
"Rg[2,25,11,1]",0.01379685,0.011379795,0.016776055,"M",25,2024,2,"1-4"
"Rg[1,26,11,1]",0.230328,0.195570025,0.26914895,"F",26,2024,2,"1-4"
"Rg[2,26,11,1]",0.230328,0.195570025,0.26914895,"M",26,2024,2,"1-4"
"Rg[1,27,11,1]",0.1442865,0.11862045,0.172802825,"F",27,2024,2,"1-4"
"Rg[2,27,11,1]",0.1442865,0.11862045,0.172802825,"M",27,2024,2,"1-4"
"Rg[1,1,1,2]",0.0213338,0.00276466375,0.048678265,"F",1,2014,3,"5-10"
"Rg[2,1,1,2]",0.0213338,0.00276466375,0.048678265,"M",1,2014,3,"5-10"
"Rg[1,2,1,2]",0.001684095,0.00037247305,0.0051043555,"F",2,2014,3,"5-10"
"Rg[2,2,1,2]",0.001684095,0.00037247305,0.0051043555,"M",2,2014,3,"5-10"
"Rg[1,3,1,2]",0.116078,0.0948005475,0.14326575,"F",3,2014,3,"5-10"
"Rg[2,3,1,2]",0.116078,0.0948005475,0.14326575,"M",3,2014,3,"5-10"
"Rg[1,4,1,2]",0.00903514,0.004212468,0.01812959,"F",4,2014,3,"5-10"
"Rg[2,4,1,2]",0.00903514,0.004212468,0.01812959,"M",4,2014,3,"5-10"
"Rg[1,5,1,2]",0.0198809,0.01758787,0.022309905,"F",5,2014,3,"5-10"
"Rg[2,5,1,2]",0.0198809,0.01758787,0.022309905,"M",5,2014,3,"5-10"
"Rg[1,6,1,2]",0.00838257,0.00538855975,0.0129309175,"F",6,2014,3,"5-10"
"Rg[2,6,1,2]",0.00838257,0.00538855975,0.0129309175,"M",6,2014,3,"5-10"
"Rg[1,7,1,2]",0.006279,0.0022564965,0.0132240375,"F",7,2014,3,"5-10"
"Rg[2,7,1,2]",0.006279,0.0022564965,0.0132240375,"M",7,2014,3,"5-10"
"Rg[1,8,1,2]",0.00150522,0.000366601225,0.00455122275,"F",8,2014,3,"5-10"
"Rg[2,8,1,2]",0.00150522,0.000366601225,0.00455122275,"M",8,2014,3,"5-10"
"Rg[1,9,1,2]",0.005066245,0.00235671775,0.010248185,"F",9,2014,3,"5-10"
"Rg[2,9,1,2]",0.005066245,0.00235671775,0.010248185,"M",9,2014,3,"5-10"
"Rg[1,10,1,2]",0.001108615,0.000291873625,0.0032676545,"F",10,2014,3,"5-10"
"Rg[2,10,1,2]",0.001108615,0.000291873625,0.0032676545,"M",10,2014,3,"5-10"
"Rg[1,11,1,2]",0.00248723,0.000617969825,0.00690105449999999,"F",11,2014,3,"5-10"
"Rg[2,11,1,2]",0.00248723,0.000617969825,0.00690105449999999,"M",11,2014,3,"5-10"
"Rg[1,12,1,2]",0.001772605,0.000394748175,0.00537598099999999,"F",12,2014,3,"5-10"
"Rg[2,12,1,2]",0.001772605,0.000394748175,0.00537598099999999,"M",12,2014,3,"5-10"
"Rg[1,13,1,2]",0.002103315,0.001073737,0.00366583925,"F",13,2014,3,"5-10"
"Rg[2,13,1,2]",0.002103315,0.001073737,0.00366583925,"M",13,2014,3,"5-10"
"Rg[1,14,1,2]",0.005806255,0.00295409225,0.010509385,"F",14,2014,3,"5-10"
"Rg[2,14,1,2]",0.005806255,0.00295409225,0.010509385,"M",14,2014,3,"5-10"
"Rg[1,15,1,2]",0.00150422,0.00037706875,0.00483172199999999,"F",15,2014,3,"5-10"
"Rg[2,15,1,2]",0.00150422,0.00037706875,0.00483172199999999,"M",15,2014,3,"5-10"
"Rg[1,16,1,2]",0.00216699,0.0009195483,0.00451628425,"F",16,2014,3,"5-10"
"Rg[2,16,1,2]",0.00216699,0.0009195483,0.00451628425,"M",16,2014,3,"5-10"
"Rg[1,17,1,2]",0.00215386,0.000797647875,0.00467929699999999,"F",17,2014,3,"5-10"
"Rg[2,17,1,2]",0.00215386,0.000797647875,0.00467929699999999,"M",17,2014,3,"5-10"
"Rg[1,18,1,2]",0.001577965,0.000435145175,0.00521414599999999,"F",18,2014,3,"5-10"
"Rg[2,18,1,2]",0.001577965,0.000435145175,0.00521414599999999,"M",18,2014,3,"5-10"
"Rg[1,19,1,2]",0.00788105,0.00492270275,0.0129581475,"F",19,2014,3,"5-10"
"Rg[2,19,1,2]",0.00788105,0.00492270275,0.0129581475,"M",19,2014,3,"5-10"
"Rg[1,20,1,2]",0.001562035,0.0003561546,0.00478621675,"F",20,2014,3,"5-10"
"Rg[2,20,1,2]",0.001562035,0.0003561546,0.00478621675,"M",20,2014,3,"5-10"
"Rg[1,21,1,2]",0.00671975,0.00374948875,0.01097305,"F",21,2014,3,"5-10"
